//X Y Z Scalar_field
78006
27.54677582 119.89794159 1.41382790 -2020.000000
27.54272842 119.89012146 1.41479063 -2014.000000
27.54854202 119.89232635 1.41529608 -2036.000000
27.55339813 119.88642120 1.41091585 -2028.000000
27.55789948 119.88333130 1.41190577 -2028.000000
27.57170486 119.89265442 1.41194820 -2026.000000
27.56867599 119.88706970 1.40656638 -2002.000000
27.54450226 119.87489319 1.40551686 -2020.000000
27.55492783 119.86112213 1.40310383 -2038.000000
27.55768585 119.86736298 1.41434407 -2017.000000
27.56565094 119.87076569 1.40899730 -2041.000000
27.55849457 119.86914825 1.41434669 -2021.000000
27.47979355 120.03869629 1.42487741 -2041.000000
27.38146973 119.79280090 1.39769578 -2038.000000
27.42721176 119.74927521 1.40515041 -2036.000000
27.41032410 119.77128601 1.40510297 -2027.000000
27.25296021 119.64964294 1.45246863 -2022.000000
27.21627045 119.68481445 1.45431805 -2034.000000
27.20982361 119.67163849 1.45527339 -2035.000000
27.22941208 119.66875458 1.45240116 -2033.000000
27.22779083 119.66037750 1.45337224 -2029.000000
27.33114243 119.68312836 1.43317485 -2033.000000
27.29130554 119.62657928 1.45550990 -2037.000000
27.33087921 119.67414856 1.42877936 -2033.000000
27.27045441 119.63858795 1.45691419 -2033.000000
27.27669907 119.63098145 1.45302582 -2030.000000
27.37295532 119.62960052 1.44159341 -2037.000000
27.35050201 119.64875793 1.44152904 -2034.000000
27.58850861 119.81665802 1.40270972 -2030.000000
27.59296036 119.82427216 1.41444325 -2033.000000
27.60526276 119.85409546 1.41057777 -2039.000000
27.58119583 119.88038635 1.40904498 -2029.000000
27.59828186 119.86362457 1.41446447 -2040.000000
27.59024811 119.86830902 1.40662813 -2036.000000
27.57137299 119.84893036 1.41340518 -2016.000000
27.57400513 119.84883118 1.41341305 -2028.000000
27.57985687 119.85475159 1.41343141 -2034.000000
27.59020615 119.85869598 1.40809178 -2027.000000
27.59819031 119.82996368 1.41397166 -2034.000000
27.60803223 119.83518982 1.40814161 -2030.000000
27.58869934 119.82672119 1.41345382 -2018.000000
27.59982300 119.81211090 1.41104412 -2011.000000
27.67429352 119.83973694 1.40394568 -2036.000000
27.62841034 119.82337189 1.41308379 -2037.000000
27.66463470 119.83496857 1.40977550 -2040.000000
27.67841339 119.83467865 1.41176939 -2038.000000
27.63516998 119.78235626 1.41456342 -2028.000000
27.61206818 119.81197357 1.41303372 -2034.000000
27.62768936 119.80979156 1.40917373 -2032.000000
27.61009216 119.80161285 1.41400337 -2034.000000
27.61533356 119.79178619 1.41059947 -2029.000000
27.63861084 119.80435944 1.41164660 -2029.000000
27.61443329 119.78256989 1.40620041 -2020.000000
27.62905121 119.77706909 1.41454434 -2029.000000
27.63624191 119.77758789 1.41554189 -2035.000000
27.65136719 119.76118469 1.41460872 -2034.000000
27.65036774 119.75895691 1.41460538 -2034.000000
27.64550400 119.75524902 1.41459036 -2027.000000
27.64216614 119.74658203 1.40969634 -1994.000000
27.70244980 119.72116852 1.41573167 -2020.000000
27.69827652 119.73213959 1.41327977 -2035.000000
27.67165375 119.73123169 1.41613007 -2037.000000
27.67244720 119.73300934 1.41613269 -2033.000000
27.70710754 119.71481323 1.41135049 -2012.000000
27.72933197 119.70591736 1.41629863 -2040.000000
27.65617371 119.92968750 1.43515396 -2005.000000
27.66128159 119.92311096 1.43077302 -2014.000000
27.68102264 119.88002777 1.43424416 -2006.000000
27.66037369 119.89729309 1.44102120 -2030.000000
27.66895294 119.89613342 1.44202328 -2040.000000
27.67636871 119.88638306 1.43862605 -2011.000000
27.66474915 119.88195801 1.43810201 -2029.000000
27.67405701 119.87886047 1.43959427 -2034.000000
27.67566299 119.86690521 1.43569160 -2016.000000
27.68636322 119.86212158 1.43816352 -2034.000000
27.69325256 119.84404755 1.43574071 -2018.000000
27.73287964 119.80113983 1.43634105 -2036.000000
27.69859314 119.83684540 1.43184972 -2025.000000
27.71204376 119.82866669 1.43481755 -1976.000000
27.70186615 119.84178925 1.43771911 -1962.000000
27.70717239 119.84529877 1.43773532 -2034.000000
27.75065613 119.76802063 1.44420266 -2018.000000
27.75367355 119.73886108 1.43151140 -2029.000000
27.76496506 119.73540497 1.43349886 -2025.000000
27.76804352 119.71957397 1.43057561 -2021.000000
27.77331543 119.72417450 1.43059182 -2023.000000
27.77220917 119.71450806 1.42619252 -2025.000000
27.67626953 119.71524811 1.41321182 -2027.000000
27.69247818 119.70369720 1.41765356 -2034.000000
27.65951538 119.72437286 1.40388584 -1965.000000
27.66416550 119.71801758 1.39950395 -1954.000000
27.66650391 119.71482849 1.39413953 -1954.000000
27.65396881 119.73112488 1.40777636 -1977.000000
27.67003250 119.72285461 1.41710019 -2024.000000
27.73089600 119.67363739 1.42166996 -2035.000000
27.71489716 119.67493439 1.41918039 -2029.000000
27.69217300 119.68138885 1.39762950 -2034.000000
27.74436951 119.66546631 1.41877890 -2020.000000
27.66620636 119.72509766 1.42246008 -2017.000000
27.73074722 119.63996887 1.43924284 -1983.000000
27.70922089 119.68495178 1.42307186 -2028.000000
27.25072479 119.31842804 1.77907968 -1597.000000
27.23130035 119.64436340 1.45679855 -2030.000000
27.23639679 119.63780212 1.45827770 -2030.000000
27.24394989 119.64029694 1.45292950 -2025.000000
27.25044250 119.64167786 1.45343709 -2029.000000
27.24079132 119.62136841 1.46170664 -2027.000000
27.25022507 119.62089539 1.45685172 -2028.000000
27.29284286 119.61090851 1.45209408 -2018.000000
27.26245117 119.62666321 1.45151806 -2022.000000
27.27929688 119.60574341 1.45107722 -2029.000000
27.28574371 119.60820770 1.45158482 -2018.000000
27.30699921 119.61259460 1.44774270 -2037.000000
27.31117249 119.60163116 1.45019460 -2013.000000
27.29567719 119.59573364 1.44917059 -2010.000000
27.30603790 119.59375763 1.45066619 -2022.000000
27.29362488 119.58756256 1.45014048 -2026.000000
27.26934814 119.62892151 1.45202661 -2022.000000
27.25485992 119.61454010 1.45881772 -2022.000000
27.26286316 119.61685181 1.45347071 -2030.000000
27.25555801 119.60298157 1.46077108 -2028.000000
27.26757050 119.58797455 1.45885205 -2029.000000
27.26800537 119.59848785 1.45690155 -2030.000000
27.27101135 119.59446716 1.45788693 -2029.000000
27.30261230 119.61241150 1.45358849 -2028.000000
27.28435516 119.58956146 1.45450807 -2036.000000
27.27114105 119.57086182 1.45593023 -2037.000000
27.28762054 119.57417297 1.45744467 -2030.000000
27.28972626 119.57055664 1.45842767 -2008.000000
27.25610352 119.54444122 1.45197558 -2038.000000
27.25405884 119.54696655 1.44562197 -2037.000000
27.28848267 119.55345917 1.46135044 -2032.000000
27.31878281 119.53507233 1.45606709 -2030.000000
27.30099487 119.56819916 1.45406580 -2038.000000
27.32663345 119.58238983 1.44926095 -2024.000000
27.33375549 119.57920074 1.45074701 -2035.000000
27.30607605 119.57234955 1.44822240 -2033.000000
27.30724716 119.58091736 1.44676208 -2016.000000
27.32218933 119.57368469 1.45022368 -2028.000000
27.32572174 119.55766296 1.44730210 -2026.000000
27.31137085 119.55552673 1.45165396 -2030.000000
27.31763458 119.55754089 1.44630194 -2037.000000
27.35526276 119.57814789 1.43567467 -2029.000000
27.34717178 119.57801819 1.44102144 -2035.000000
27.34110260 119.55022430 1.45027685 -2027.000000
27.34879303 119.55426025 1.45078826 -2018.000000
27.35292053 119.55509186 1.45128965 -2037.000000
27.34255981 119.53672791 1.44686127 -2028.000000
27.30445862 119.55326080 1.45700407 -2026.000000
27.32573700 119.52553558 1.45852876 -1994.000000
27.32797241 119.53524017 1.45121264 -2033.000000
27.34188080 119.52687073 1.44832277 -2038.000000
27.29583740 119.54000092 1.45795369 -2037.000000
27.30049133 119.53845215 1.45894337 -2038.000000
27.30865097 119.54710388 1.45848083 -1997.000000
27.28054428 119.52383423 1.46474099 -2024.000000
27.28796387 119.51409149 1.46134377 -2020.000000
27.32102966 119.51265717 1.45997810 -2040.000000
27.33103180 119.50870514 1.46196032 -2038.000000
27.33287048 119.51752472 1.45464277 -2011.000000
27.30086136 119.49868774 1.45942688 -2035.000000
27.33019257 119.49730682 1.46390915 -2034.000000
27.39562988 119.54292297 1.44702029 -2037.000000
27.36564636 119.56437683 1.44546890 -2038.000000
27.37463379 119.56891632 1.44598413 -2037.000000
27.35636902 119.53054047 1.44983149 -2025.000000
27.36519241 119.53354645 1.45034647 -2018.000000
27.36679840 119.53710938 1.44986343 -2033.000000
27.37973022 119.51580811 1.44941020 -2004.000000
27.38388443 119.51553345 1.44991159 -2025.000000
27.36175537 119.48050690 1.45276976 -2034.000000
27.35826874 119.51686096 1.44641733 -2022.000000
27.34529877 119.51302338 1.45126128 -2022.000000
27.35938644 119.49548340 1.44983578 -2022.000000
27.37552643 119.50644684 1.45037341 -2027.000000
27.39357758 119.50371552 1.44700885 -2018.000000
27.39705658 119.49359131 1.44945884 -2019.000000
27.38640213 119.48177338 1.44991446 -2029.000000
27.39424896 119.48253632 1.45091391 -2021.000000
27.36818695 119.47335052 1.44888210 -2016.000000
27.37321854 119.47859192 1.44840956 -2033.000000
27.34257889 119.50460815 1.45808816 -2020.000000
27.35040283 119.49575806 1.45469213 -2004.000000
27.34289932 119.48145294 1.46199203 -2035.000000
27.33486176 119.49576569 1.45855188 -2040.000000
27.34234619 119.49454498 1.45954990 -2034.000000
27.35226059 119.49278259 1.45567346 -2029.000000
27.36058044 119.48263550 1.45227861 -1987.000000
27.35321045 119.48058319 1.45762753 -2038.000000
27.35195923 119.47418213 1.45860004 -2037.000000
27.35469818 119.46599579 1.46007204 -2018.000000
27.36489868 119.45768738 1.45717120 -2034.000000
27.36729431 119.46303558 1.45620203 -2037.000000
27.37223434 119.44422913 1.46012139 -2020.000000
27.36999512 119.45113373 1.45279050 -2037.000000
27.27066040 119.34529114 1.45638704 -2035.000000
27.27966309 119.33429718 1.45348239 -2032.000000
27.26795959 119.31544495 1.46711731 -1872.000000
27.26656342 119.31341553 1.44953465 -1891.000000
27.26890182 119.31505585 1.44954181 -1902.000000
27.26683044 119.31277466 1.44367504 -1895.000000
27.26660156 119.31343079 1.43732762 -1968.000000
27.26847076 119.31525421 1.44368029 -1882.000000
27.26918030 119.31440735 1.43782330 -2009.000000
27.28460312 119.29145813 1.43151832 -2037.000000
27.28166199 119.29438782 1.42467380 -2035.000000
27.26584244 119.31426239 1.46125078 -1934.000000
27.26773071 119.31610107 1.46125650 -1941.000000
27.26561356 119.31491089 1.45490313 -1900.000000
27.26799011 119.31544495 1.45539832 -1965.000000
27.26718903 119.31257629 1.47346258 -1865.000000
27.26675415 119.31277466 1.46760106 -1856.000000
27.26786804 119.31173706 1.47981143 -1905.000000
27.27058792 119.30834198 1.49251413 -1947.000000
27.27017212 119.30854034 1.48665380 -1915.000000
27.27630997 119.30094147 1.51206231 -1948.000000
27.27194977 119.30665588 1.49886584 -1939.000000
27.59936523 119.34305573 1.41830301 -2040.000000
27.40879440 119.44338226 1.45290494 -2032.000000
27.42525482 119.50505829 1.43343115 -2028.000000
27.43355560 119.49491882 1.43003654 -2030.000000
27.42245483 119.50843048 1.44416523 -2032.000000
27.42153549 119.50992584 1.43781590 -2035.000000
27.43103027 119.48213196 1.43198037 -2028.000000
27.42361450 119.49186707 1.43537760 -2033.000000
27.41087341 119.48739624 1.44608116 -2029.000000
27.40997696 119.48299408 1.44656682 -2021.000000
27.42661285 119.48785400 1.44222212 -2038.000000
27.41113281 119.47604370 1.44803452 -2026.000000
27.42128754 119.46882629 1.44464564 -2015.000000
27.39312744 119.44184875 1.45139408 -2029.000000
27.40488434 119.45851135 1.45045447 -2034.000000
27.41039658 119.46246338 1.45047140 -2018.000000
27.40090942 119.44370270 1.45190573 -2033.000000
27.43690491 119.48806000 1.43151069 -2038.000000
27.44373703 119.48180389 1.42762446 -2028.000000
27.44709015 119.47494507 1.42909861 -2036.000000
27.44141769 119.46945190 1.42956853 -2038.000000
27.42658997 119.46751404 1.44563723 -2029.000000
27.43444824 119.45758057 1.44224119 -2032.000000
27.43123627 119.45045471 1.44906664 -2019.000000
27.41458893 119.43597412 1.44901514 -2028.000000
27.42127991 119.43778992 1.45001245 -2031.000000
27.43882751 119.44705963 1.44469500 -2018.000000
27.42906189 119.43965912 1.45052385 -2014.000000
27.48505402 119.42956543 1.43604136 -2036.000000
27.44783783 119.44087219 1.44081378 -2028.000000
27.44226074 119.42250061 1.44909573 -1998.000000
27.45176697 119.43055725 1.44326639 -2016.000000
27.44418335 119.43395233 1.44763827 -2018.000000
27.46057892 119.41323090 1.44719625 -2023.000000
27.46861267 119.40963745 1.44282556 -2013.000000
27.47114944 119.41171265 1.44283342 -2023.000000
27.48619843 119.40229034 1.44092298 -2035.000000
27.41436386 119.41520691 1.45242977 -2025.000000
27.38206482 119.44464874 1.45526767 -2037.000000
27.38031769 119.43473053 1.45086598 -2040.000000
27.41316605 119.42804718 1.45047498 -2029.000000
27.42959595 119.41694641 1.44856930 -2033.000000
27.38513565 119.42882538 1.45820451 -2032.000000
27.47272491 119.35320282 1.45259523 -2005.000000
27.43767929 119.41706848 1.44956946 -2031.000000
27.43463898 119.40076447 1.45151234 -2024.000000
27.44805145 119.40438843 1.44715762 -2029.000000
27.45796204 119.40262604 1.44865179 -2003.000000
27.44762802 119.39388275 1.44861984 -2033.000000
27.44803619 119.38406372 1.45057297 -2023.000000
27.43837738 119.38518524 1.44859123 -2031.000000
27.46331787 119.38471985 1.44622350 -2031.000000
27.47879791 119.39061737 1.44724751 -2023.000000
27.48088455 119.39878845 1.44041872 -2024.000000
27.47342300 119.38338470 1.44771862 -2025.000000
27.45224762 119.36719513 1.44765329 -2034.000000
27.46308899 119.37464142 1.44817543 -2037.000000
27.43396759 119.39089966 1.45297289 -2018.000000
27.54598999 119.41029358 1.42938447 -2036.000000
27.55585480 119.38928986 1.42843390 -2040.000000
27.51183319 119.40688324 1.42537498 -2038.000000
27.50456619 119.40263367 1.43121266 -2037.000000
27.50828171 119.30837250 1.45318317 -2028.000000
27.51598358 119.36487579 1.43905377 -2026.000000
27.52120972 119.38127136 1.43125939 -2036.000000
27.48870087 119.38404083 1.44385815 -2015.000000
27.49702835 119.37870789 1.43997622 -2031.000000
27.50141907 119.38370514 1.43998981 -2025.000000
27.49495697 119.37053680 1.44729280 -2031.000000
27.50209427 119.36734009 1.44291973 -2027.000000
27.51180267 119.36032104 1.43904066 -2028.000000
27.48499298 119.35787201 1.44774961 -2033.000000
27.48982620 119.36267090 1.44776464 -2033.000000
27.48403931 119.33903503 1.45067406 -2013.000000
27.47509003 119.33930969 1.44381142 -2040.000000
27.48501205 119.34716034 1.44970107 -2029.000000
27.51618195 119.34389496 1.44832969 -2028.000000
27.51849747 119.34661865 1.44247675 -2034.000000
27.50366974 119.32435608 1.44975352 -2025.000000
27.51313019 119.33349609 1.44978285 -2040.000000
27.53121185 119.33557129 1.44007206 -2027.000000
27.51269531 119.32298279 1.45124531 -2039.000000
27.50554657 119.30104828 1.44829202 -2039.000000
27.58311844 119.35459900 1.42606926 -2038.000000
27.55039215 119.35802460 1.43280816 -2037.000000
27.53884125 119.33589935 1.44107080 -2019.000000
27.53929520 119.31427765 1.45034742 -2011.000000
27.54021835 119.31869507 1.44400263 -2035.000000
27.55016327 119.32173157 1.43914962 -2013.000000
27.55037689 119.31147003 1.44061399 -2033.000000
27.59008789 119.34506226 1.42267084 -2039.000000
27.59865952 119.34390259 1.42416120 -2039.000000
27.56423950 119.30419159 1.43821311 -2023.000000
27.56748199 119.31023407 1.43724656 -2039.000000
27.54748535 119.25976563 1.45475841 -2033.000000
27.52421570 119.29856110 1.45127630 -2033.000000
27.52563477 119.30648804 1.45030546 -2036.000000
27.53598785 119.30451965 1.45180130 -2035.000000
27.54705811 119.29100800 1.44939017 -2033.000000
27.54016876 119.27803802 1.45083308 -2035.000000
27.54386139 119.28387451 1.45035672 -2034.000000
27.53186798 119.26785278 1.45129490 -2031.000000
27.55268478 119.29758453 1.44940782 -1993.000000
27.55681610 119.29841614 1.44404936 -2033.000000
27.56261826 119.29582214 1.43918324 -2033.000000
27.55286407 119.27288818 1.44745207 -2032.000000
27.56538010 119.28173065 1.44749069 -1989.000000
27.58039856 119.28411865 1.43776941 -2025.000000
27.57528687 119.27515411 1.44458914 -2029.000000
27.57299805 119.27243805 1.44458199 -1994.000000
27.54663467 119.24946594 1.45084834 -2024.000000
27.55421829 119.25087738 1.45135927 -2036.000000
27.55772400 119.25627136 1.44502354 -2037.000000
27.55864716 119.25477600 1.45137310 -2039.000000
27.53089523 119.28004456 1.45520067 -2035.000000
27.25052643 119.31798553 1.77907896 -1708.000000
27.25119019 119.31822968 1.77322078 -1660.000000
27.25078583 119.31733704 1.77321959 -1758.000000
27.25106430 119.31668854 1.76150131 -1799.000000
27.25152969 119.31649017 1.75564361 -1797.000000
27.25155640 119.31649780 1.74978447 -1866.000000
27.24829102 119.31526184 1.76149273 -2008.000000
27.24786377 119.31546783 1.75563264 -2008.000000
27.24832535 119.31526184 1.74977469 -2023.000000
27.25144958 119.31758881 1.76736259 -1683.000000
27.25104904 119.31668854 1.76736140 -1775.000000
27.24823761 119.31526184 1.77907181 -1985.000000
27.24826813 119.31526184 1.76735282 -2002.000000
27.24825287 119.31526184 1.77321172 -1998.000000
27.25138092 119.31758118 1.79128861 -1579.000000
27.25070953 119.31842041 1.78493857 -1615.000000
27.25030518 119.31754303 1.78493714 -1726.000000
27.25074005 119.31733704 1.79128671 -1689.000000
27.24726486 119.31674957 1.79078722 -1984.000000
27.24866486 119.31506348 1.78541994 -1989.000000
27.25842285 119.32247162 1.77959108 -1047.000000
27.25922394 119.32163239 1.74443746 -1775.000000
27.26135254 119.32280731 1.74444389 -1770.000000
27.25216293 119.31674194 1.76150441 -1698.000000
27.26082611 119.32411194 1.75567222 -1567.000000
27.26084137 119.32410431 1.74981308 -1485.000000
27.25875473 119.32182312 1.74980664 -1156.000000
27.25918579 119.32163239 1.75615501 -1106.000000
27.25218201 119.31674194 1.75564551 -1698.000000
27.25264740 119.31654358 1.74978781 -1798.000000
27.25992584 119.32450104 1.76152873 -1614.000000
27.25871658 119.32182312 1.76201367 -1201.000000
27.25962067 119.32514191 1.77910709 -1500.000000
27.25963593 119.32514954 1.77324700 -1633.000000
27.26034546 119.32430267 1.76739001 -1633.000000
27.25870132 119.32183075 1.76787281 -1129.000000
27.25867462 119.32182312 1.77373171 -1091.000000
27.25839233 119.32247925 1.79131007 -902.000000
27.25839996 119.32247162 1.78544998 -1047.000000
27.25935364 119.32579041 1.78496528 -1556.000000
27.25958252 119.32514191 1.79082513 -1550.000000
27.25032043 119.31906128 1.83230066 -1308.000000
27.24922943 119.31901550 1.83229733 -1445.000000
27.24642944 119.31759644 1.83766007 -1896.000000
27.24645233 119.31759644 1.83180094 -1897.000000
27.25063705 119.31842041 1.80886436 -1283.000000
27.25044250 119.31798553 1.80886364 -1432.000000
27.25001526 119.31817627 1.80251455 -1577.000000
27.24586487 119.31844330 1.79615426 -1973.000000
27.25136566 119.31758118 1.79714751 -1546.000000
27.25027466 119.31753540 1.79665613 -1650.000000
27.25065994 119.31842041 1.80300426 -1459.000000
27.24721146 119.31674957 1.80836487 -1915.000000
27.24678040 119.31694794 1.80250478 -1949.000000
27.24989319 119.31926727 1.82595253 -1296.000000
27.25037384 119.31906891 1.81423473 -1298.000000
27.24928665 119.31902313 1.81423140 -1455.000000
27.24948883 119.31837463 1.82643914 -1450.000000
27.25035858 119.31906891 1.82058167 -1293.000000
27.24996185 119.31817627 1.82058048 -1448.000000
27.24671173 119.31694794 1.82594275 -1910.000000
27.24719620 119.31674957 1.81422496 -1917.000000
27.24717712 119.31674194 1.82008386 -1913.000000
27.24911499 119.32010651 1.85524654 -1416.000000
27.24916077 119.31901550 1.85573530 -1517.000000
27.24570465 119.31844330 1.84937716 -1903.000000
27.24572754 119.31843567 1.84351802 -1912.000000
27.24960327 119.31990051 1.84352970 -1411.000000
27.24919891 119.31902313 1.84401655 -1536.000000
27.25002289 119.31971741 1.84987783 -1385.000000
27.24942017 119.31836700 1.84987593 -1491.000000
27.24638748 119.31758881 1.85572672 -1904.000000
27.25641632 119.32434845 1.83817983 -1379.000000
27.25765228 119.32331085 1.80888581 -1298.000000
27.25928497 119.32578278 1.80889106 -1739.000000
27.25791168 119.32266235 1.80302644 -1266.000000
27.25747681 119.32286835 1.79716635 -1168.000000
27.25981903 119.32449341 1.79717374 -1638.000000
27.25885773 119.32598877 1.80254197 -1699.000000
27.25690460 119.32415009 1.82646203 -1313.000000
27.25762558 119.32331085 1.81474495 -1219.000000
27.25926971 119.32578278 1.81475019 -1659.000000
27.25878906 119.32598877 1.82646799 -1773.000000
27.25905609 119.32533264 1.82060838 -1737.000000
27.25761032 119.32331085 1.82060385 -1236.000000
27.25806427 119.32682037 1.83818507 -1840.000000
27.25643921 119.32435608 1.83231974 -1393.000000
27.25852585 119.32663727 1.83232617 -1800.000000
27.25592804 119.32454681 1.85575604 -1458.000000
27.25638580 119.32434845 1.84989762 -1436.000000
27.25759888 119.32702637 1.84404254 -1878.000000
27.25640106 119.32435608 1.84403872 -1486.000000
27.25778198 119.32746887 1.84990215 -1854.000000
27.25776672 119.32746887 1.85576200 -1861.000000
27.24140167 119.32350159 1.90112305 -1141.000000
27.24312210 119.32116699 1.87231874 -1709.000000
27.24703217 119.32155609 1.87281942 -1275.000000
27.24954987 119.31990814 1.86159563 -1361.000000
27.24890137 119.31965637 1.86159372 -1471.000000
27.25537872 119.32583618 1.87333298 -1588.000000
27.24837112 119.32094574 1.87282324 -1197.000000
27.24565887 119.31843567 1.86695480 -1845.000000
27.24843597 119.31985474 1.86745119 -1334.000000
27.24952316 119.31990051 1.86745453 -1197.000000
27.24636459 119.31758881 1.86158586 -1895.000000
27.24214172 119.32264709 1.88403511 -1372.000000
27.24172211 119.32285309 1.87768579 -1460.000000
27.25535583 119.32583618 1.87919188 -1624.000000
27.25656509 119.32851410 1.87870765 -1946.000000
27.24742126 119.32243347 1.87867975 -1061.000000
27.24633026 119.32239532 1.87867641 -1060.000000
27.25465393 119.32668304 1.88505006 -1578.000000
27.25653839 119.32851410 1.88456678 -1927.000000
27.24631500 119.32239532 1.88453555 -948.000000
27.24784851 119.32223511 1.88454008 -923.000000
27.24689865 119.32263184 1.90211535 -1079.000000
27.24580765 119.32259369 1.90211201 -1057.000000
27.24186707 119.32330322 1.89575338 -1210.000000
27.24212646 119.32265472 1.88989401 -1310.000000
27.25461578 119.32668304 1.89676785 -1535.000000
27.25583649 119.32934570 1.89042473 -1893.000000
27.25463867 119.32667542 1.89090896 -1503.000000
27.25556946 119.33000183 1.89628315 -1921.000000
27.24736404 119.32243347 1.89625788 -1092.000000
27.24629211 119.32238770 1.89039540 -1013.000000
27.24783325 119.32223511 1.89039993 -1015.000000
27.24603271 119.32303619 1.89625382 -1066.000000
27.25414658 119.32687378 1.90262651 -1582.000000
27.25648499 119.32850647 1.90263367 -1947.000000
27.24065781 119.32434082 1.91869903 -1008.000000
27.24095154 119.32369232 1.90698075 -818.000000
27.24554825 119.32322693 1.90797162 -943.000000
27.25389481 119.32752228 1.90799689 -1486.000000
27.25578308 119.32935333 1.90849090 -1940.000000
27.24688339 119.32263947 1.90797544 -960.000000
27.24553299 119.32323456 1.91383028 -1029.000000
27.25409317 119.32687378 1.92020440 -1612.000000
27.25387192 119.32752991 1.91434360 -1511.000000
27.25551987 119.33000183 1.91386080 -1931.000000
27.25618744 119.32914734 1.92021084 -1963.000000
27.24685287 119.32263947 1.91969419 -1007.000000
27.24687195 119.32263947 1.91383410 -1046.000000
27.24595642 119.32302856 1.91969156 -989.000000
27.25702286 119.32831573 1.87333822 -1914.000000
27.25564194 119.32519531 1.86747336 -1526.000000
27.25772476 119.32746887 1.86748004 -1898.000000
27.25565720 119.32518768 1.86161447 -1466.000000
27.25685883 119.32786560 1.86161852 -1879.000000
27.24175644 119.32329559 1.93090916 -1263.000000
27.24547577 119.32323456 1.93140841 -1253.000000
27.24701691 119.32308197 1.93141294 -1213.000000
27.25406265 119.32687378 1.93192339 -1717.000000
27.24088669 119.32369232 1.92504740 -1131.000000
27.25383377 119.32752228 1.92606258 -1585.000000
27.25547028 119.32999420 1.92606783 -1961.000000
27.24703217 119.32307434 1.92555380 -973.000000
27.24618912 119.32238770 1.92555118 -978.000000
27.25545883 119.32999420 1.93192792 -1985.000000
27.24105072 119.32413483 1.93676615 -1807.000000
27.24407578 119.32492065 1.93677521 -1877.000000
27.24561691 119.32476044 1.93726873 -1861.000000
27.25474167 119.32602692 1.93827224 -1981.000000
23.44487762 120.57220459 1.39290810 -2003.000000
23.32415009 120.69363403 1.45360017 -2023.000000
23.33764648 120.67956543 1.45022035 -2023.000000
22.41433716 121.10353851 1.39039755 -1998.000000
22.07814026 121.40990448 1.37185907 -1970.000000
22.08587646 121.40324402 1.36602116 -2006.000000
22.09024811 121.39862061 1.35968685 -2024.000000
22.12783051 121.38272858 1.44085073 -1969.000000
22.11777878 121.39257050 1.44619346 -1994.000000
22.10569382 121.39643097 1.41393137 -2022.000000
22.10842896 121.39414215 1.40759158 -2016.000000
22.13604736 121.37477112 1.43550324 -2028.000000
22.18412018 121.35910034 1.44296932 -2013.000000
22.15379333 121.34973145 1.41065073 -1999.000000
22.15272141 121.35821533 1.43213272 -2034.000000
22.18661499 121.31790161 1.41074419 -1957.000000
22.15272522 121.37263489 1.44483089 -2007.000000
22.17138672 121.36053467 1.44146657 -2022.000000
22.17052460 121.35503387 1.44195127 -2009.000000
22.20064545 121.35062408 1.44594646 -2021.000000
22.23434448 121.27140808 1.38500094 -1984.000000
22.21836853 121.28712463 1.38886166 -1947.000000
22.19394684 121.31034851 1.40539408 -1868.000000
22.19417572 121.31079102 1.39758158 -1822.000000
22.20012283 121.30492401 1.39173961 -1919.000000
22.30957794 121.19810486 1.38814521 -2006.000000
22.28609085 121.22093201 1.39003134 -2011.000000
22.37258148 121.14416504 1.40248561 -1801.000000
22.34511566 121.16397858 1.38922238 -2027.000000
22.37531662 121.14188385 1.39565754 -1902.000000
22.38058472 121.13685608 1.38932443 -1938.000000
22.22892761 121.32297516 1.44505119 -2006.000000
22.25042725 121.33154297 1.43974519 -2034.000000
22.20326233 121.34091187 1.44009399 -2021.000000
22.25057220 121.30204010 1.44267082 -2021.000000
22.22975159 121.30334473 1.44797993 -2028.000000
22.28352737 121.26213074 1.44422865 -2034.000000
22.28030014 121.31335449 1.43055367 -2018.000000
22.30426025 121.30474854 1.43404198 -2030.000000
22.30857849 121.28570557 1.42965841 -2022.000000
22.26978302 121.32340240 1.44273090 -2033.000000
22.25558472 121.30728149 1.45001030 -2012.000000
22.28506851 121.30852509 1.43886828 -2018.000000
22.27111435 121.29176331 1.44614840 -2008.000000
22.29683685 121.27754974 1.45110631 -2025.000000
22.29550171 121.25782013 1.44621658 -2039.000000
22.28855133 121.24594879 1.45400739 -2008.000000
22.26353455 121.25079346 1.42073011 -2017.000000
22.25165558 121.26251984 1.42509055 -2030.000000
22.34087372 121.21341705 1.44927573 -2034.000000
22.33892059 121.24480438 1.43804312 -2031.000000
22.32546997 121.28401184 1.43166137 -2017.000000
22.34782410 121.26223755 1.42977214 -2020.000000
22.35212326 121.24318695 1.43271136 -2021.000000
22.30393982 121.25993347 1.44673014 -2011.000000
22.32022858 121.26280975 1.44140792 -2037.000000
22.31850052 121.25661469 1.44872713 -2017.000000
22.34198761 121.23379517 1.44683981 -2026.000000
22.34975433 121.21532440 1.45027852 -2018.000000
22.30297089 121.21224976 1.42279530 -2005.000000
22.33438873 121.20133972 1.45023084 -2034.000000
22.31796646 121.21725464 1.45360208 -2026.000000
22.37174225 121.21297455 1.43862557 -2033.000000
22.39318848 121.21781921 1.43331909 -2034.000000
22.39294434 121.20294189 1.43478036 -2029.000000
